C-ZEITGES-0;C-HCGES-0;F-HF1;F-HF11;F-HF12;F-HF121;F-HF122;F-HF2;F-HF21;F-HF22;F-HF23;F-HF3;F-HF31;F-HF32;F-HF4;F-ALLE_HF
ZEITGES-2013;HC-HC511;2677.415;0.0;2677.415;2677.415;0.0;7.235;7.235;0.0;0.0;388.346;0.0;388.346;0.0;3072.996
ZEITGES-2013;HC-HC512;0.0;0.0;0.0;0.0;0.0;14.855;14.855;0.0;0.0;797.37;797.37;0.0;0.0;812.226
ZEITGES-2013;HC-HC513;0.0;0.0;0.0;0.0;0.0;1.369;1.369;0.0;0.0;73.465;73.465;0.0;0.0;74.834
ZEITGES-2013;HC-HC52;598.738;0.0;598.738;598.738;0.0;93.229;93.229;0.0;0.0;920.87;913.107;7.763;0.0;1612.837
ZEITGES-2013;HC-HC71;53.356;53.356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.356
ZEITGES-2013;HC-HC72;682.065;32.063;650.002;650.002;0.0;615.539;615.539;0.0;0.0;0.0;0.0;0.0;0.0;1297.604
ZEITGES-2013;HC-ALLE_HC;24656.336;10143.999;14512.337;14512.337;0.0;2273.048;1698.796;515.934;58.317;6387.207;5650.722;736.485;0.0;33316.59
ZEITGES-2014;HC-HC1-HC2;16229.616;5991.127;10238.489;10238.489;0.0;1235.253;996.66;238.593;0.0;2894.704;2562.141;332.563;0.0;20359.572
ZEITGES-2014;HC-HC3;3876.975;3865.766;11.21;11.21;0.0;67.803;0.0;67.803;0.0;1170.146;1170.146;0.0;0.0;5114.924
ZEITGES-2014;HC-HC4;703.071;130.638;572.433;572.433;0.0;221.902;0.0;221.902;0.0;128.752;115.173;13.579;0.0;1053.725
ZEITGES-2014;HC-HC5;3475.975;0.0;3475.975;3475.975;0.0;126.234;126.234;0.0;0.0;2277.542;1895.867;381.675;0.0;5879.751
ZEITGES-2014;HC-HC6;522.633;355.994;166.639;166.639;0.0;78.515;0.0;14.952;63.563;125.537;125.537;0.0;0.0;726.685
ZEITGES-2014;HC-HC7;755.646;89.726;665.92;665.92;0.0;650.587;650.587;0.0;0.0;0.0;0.0;0.0;0.0;1406.234
ZEITGES-2014;HC-ALL_HC;25563.917;10433.251;15130.666;15130.666;0.0;2380.294;1773.481;543.25;63.563;6596.68;5868.863;727.817;0.0;34540.891
ZEITGES-2014;HC-HC1;14834.823;5828.167;9006.655;9006.655;0.0;971.504;961.326;10.178;0.0;2262.666;2000.088;262.578;0.0;18068.993
ZEITGES-2014;HC-HC2;1394.793;162.96;1231.833;1231.833;0.0;263.748;35.334;228.414;0.0;632.038;562.054;69.985;0.0;2290.579
ZEITGES-2014;HC-HC11-HC21;9902.369;4551.675;5350.694;5350.694;0.0;1060.359;859.179;201.18;0.0;458.0;388.016;69.985;0.0;11420.729
ZEITGES-2014;HC-HC11;8799.367;4488.844;4310.523;4310.523;0.0;830.968;823.845;7.123;0.0;220.461;220.461;0.0;0.0;9850.796
ZEITGES-2014;HC-HC21;1103.002;62.831;1040.171;1040.171;0.0;229.392;35.334;194.058;0.0;237.539;167.555;69.985;0.0;1569.933
ZEITGES-2014;HC-HC12-HC22;279.824;154.277;125.547;125.547;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;280.824
ZEITGES-2014;HC-HC12;279.824;154.277;125.547;125.547;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;280.824
ZEITGES-2014;HC-HC13-HC23;6025.828;1282.094;4743.734;4743.734;0.0;174.893;137.481;37.412;0.0;2435.704;2173.126;262.578;0.0;8636.425
ZEITGES-2014;HC-HC13;5734.037;1181.965;4552.072;4552.072;0.0;140.536;137.481;3.055;0.0;2041.205;1778.627;262.578;0.0;7915.778
ZEITGES-2014;HC-HC131;1245.52;103.204;1142.316;1142.316;0.0;4.438;4.438;0.0;0.0;241.19;184.16;57.031;0.0;1491.148
ZEITGES-2014;HC-HC132;889.281;48.823;840.458;840.458;0.0;36.643;36.643;0.0;0.0;1095.825;969.566;126.259;0.0;2021.75
ZEITGES-2014;HC-HC133;3480.754;993.796;2486.958;2486.958;0.0;96.4;96.4;0.0;0.0;572.162;492.874;79.288;0.0;4149.316
ZEITGES-2014;HC-HC139;118.482;36.143;82.339;82.339;0.0;3.055;0.0;3.055;0.0;132.027;132.027;0.0;0.0;253.564
ZEITGES-2014;HC-HC23;291.791;100.129;191.662;191.662;0.0;34.357;0.0;34.357;0.0;394.499;394.499;0.0;0.0;720.647
ZEITGES-2014;HC-HC14-HC24;21.594;3.081;18.514;18.514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.594
ZEITGES-2014;HC-HC14;21.594;3.081;18.514;18.514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.594
ZEITGES-2014;HC-HC31;1638.362;1638.362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1014.586;1014.586;0.0;0.0;2652.948
ZEITGES-2014;HC-HC32;37.677;37.677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.677
ZEITGES-2014;HC-HC34;2200.936;2189.727;11.21;11.21;0.0;67.803;0.0;67.803;0.0;155.56;155.56;0.0;0.0;2424.299
ZEITGES-2014;HC-HC41;149.741;0.099;149.642;149.642;0.0;0.0;0.0;0.0;0.0;40.847;40.847;0.0;0.0;190.588
ZEITGES-2014;HC-HC42;197.82;0.08;197.74;197.74;0.0;0.0;0.0;0.0;0.0;53.976;53.976;0.0;0.0;251.796
ZEITGES-2014;HC-HC43;355.51;130.458;225.052;225.052;0.0;221.902;0.0;221.902;0.0;33.928;20.349;13.579;0.0;611.34
ZEITGES-2014;HC-HC51;2858.541;0.0;2858.541;2858.541;0.0;25.593;25.593;0.0;0.0;1310.404;936.518;373.887;0.0;4194.538
ZEITGES-2014;HC-HC511;2858.541;0.0;2858.541;2858.541;0.0;7.302;7.302;0.0;0.0;373.887;0.0;373.887;0.0;3239.73
ZEITGES-2014;HC-HC512;0.0;0.0;0.0;0.0;0.0;16.878;16.878;0.0;0.0;864.166;864.166;0.0;0.0;881.043
ZEITGES-2014;HC-HC513;0.0;0.0;0.0;0.0;0.0;1.413;1.413;0.0;0.0;72.352;72.352;0.0;0.0;73.765
ZEITGES-2014;HC-HC52;617.434;0.0;617.434;617.434;0.0;100.641;100.641;0.0;0.0;967.138;959.349;7.788;0.0;1685.213
ZEITGES-2014;HC-HC71;56.256;56.256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.256
ZEITGES-2014;HC-HC72;699.391;33.47;665.92;665.92;0.0;650.587;650.587;0.0;0.0;0.0;0.0;0.0;0.0;1349.978
ZEITGES-2014;HC-ALLE_HC;25563.917;10433.251;15130.666;15130.666;0.0;2380.294;1773.481;543.25;63.563;6596.68;5868.863;727.817;0.0;34540.891
ZEITGES-2015;HC-HC1-HC2;16742.324;6143.083;10599.241;10599.241;0.0;1251.898;1008.49;243.408;0.0;2944.072;2611.572;332.5;0.0;20938.294
ZEITGES-2015;HC-HC3;3966.156;3955.368;10.788;10.788;0.0;73.073;0.0;73.073;0.0;1262.882;1262.882;0.0;0.0;5302.112
ZEITGES-2015;HC-HC4;724.477;131.986;592.491;592.491;0.0;238.003;11.891;226.112;0.0;119.468;106.662;12.806;0.0;1081.948
ZEITGES-2015;HC-HC5;3640.208;0.0;3640.208;3640.208;0.0;141.523;141.523;0.0;0.0;2357.486;1948.635;408.851;0.0;6139.217
ZEITGES-2015;HC-HC6;558.496;382.897;175.598;175.598;0.0;92.188;2.507;16.616;73.065;130.153;130.153;0.0;0.0;780.837
ZEITGES-2015;HC-HC7;801.456;99.066;702.39;702.39;0.0;648.483;648.483;0.0;0.0;0.0;0.0;0.0;0.0;1449.94
ZEITGES-2015;HC-ALL_HC;26433.117;10712.399;15720.718;15720.718;0.0;2445.168;1812.894;559.209;73.065;6814.061;6059.904;754.157;0.0;35692.347
ZEITGES-2015;HC-HC1;15307.692;5976.396;9331.296;9331.296;0.0;981.023;972.35;8.673;0.0;2301.172;2040.347;260.824;0.0;18589.886
ZEITGES-2015;HC-HC2;1434.632;166.687;1267.945;1267.945;0.0;270.875;36.14;234.735;0.0;642.9;571.225;71.676;0.0;2348.408
ZEITGES-2015;HC-HC11-HC21;10164.359;4650.538;5513.821;5513.821;0.0;1078.265;872.804;205.461;0.0;449.774;378.099;71.676;0.0;11692.399
ZEITGES-2015;HC-HC11;9033.977;4586.783;4447.194;4447.194;0.0;842.775;837.283;5.492;0.0;224.566;224.566;0.0;0.0;10101.318
ZEITGES-2015;HC-HC21;1130.383;63.756;1066.627;1066.627;0.0;235.49;35.521;199.969;0.0;225.208;153.532;71.676;0.0;1591.08
ZEITGES-2015;HC-HC12-HC22;302.105;165.913;136.192;136.192;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;303.105
ZEITGES-2015;HC-HC12;302.105;165.913;136.192;136.192;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;303.105
ZEITGES-2015;HC-HC13-HC23;6253.459;1323.81;4929.649;4929.649;0.0;173.633;135.686;37.947;0.0;2493.298;2232.474;260.824;0.0;8920.389
ZEITGES-2015;HC-HC13;5949.209;1220.878;4728.331;4728.331;0.0;138.247;135.067;3.181;0.0;2075.605;1814.781;260.824;0.0;8163.061
ZEITGES-2015;HC-HC131;1299.786;110.433;1189.354;1189.354;0.0;43.88;43.88;0.0;0.0;306.578;249.434;57.143;0.0;1650.244
ZEITGES-2015;HC-HC132;927.502;48.402;879.099;879.099;0.0;37.079;37.079;0.0;0.0;1097.939;974.167;123.771;0.0;2062.519
ZEITGES-2015;HC-HC133;3593.334;1021.877;2571.457;2571.457;0.0;54.108;54.108;0.0;0.0;530.986;451.077;79.909;0.0;4178.428
ZEITGES-2015;HC-HC139;128.587;40.166;88.421;88.421;0.0;3.181;0.0;3.181;0.0;140.102;140.102;0.0;0.0;271.87
ZEITGES-2015;HC-HC23;304.25;102.932;201.318;201.318;0.0;35.386;0.619;34.767;0.0;417.692;417.692;0.0;0.0;757.328
ZEITGES-2015;HC-HC14-HC24;22.401;2.822;19.579;19.579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.401
ZEITGES-2015;HC-HC14;22.401;2.822;19.579;19.579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.401
ZEITGES-2015;HC-HC31;1676.715;1676.715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1093.598;1093.598;0.0;0.0;2770.313
ZEITGES-2015;HC-HC32;40.96;40.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.96
ZEITGES-2015;HC-HC34;2248.482;2237.693;10.788;10.788;0.0;73.073;0.0;73.073;0.0;169.285;169.285;0.0;0.0;2490.84
ZEITGES-2015;HC-HC41;167.724;0.086;167.639;167.639;0.0;5.5;5.5;0.0;0.0;39.219;39.219;0.0;0.0;212.444
ZEITGES-2015;HC-HC42;194.878;0.091;194.787;194.787;0.0;6.391;6.391;0.0;0.0;45.571;45.571;0.0;0.0;246.84
ZEITGES-2015;HC-HC43;361.874;131.809;230.065;230.065;0.0;226.112;0.0;226.112;0.0;34.678;21.872;12.806;0.0;622.664
ZEITGES-2015;HC-HC51;2990.967;0.0;2990.967;2990.967;0.0;28.147;28.147;0.0;0.0;1368.124;967.267;400.856;0.0;4387.238
ZEITGES-2015;HC-HC511;2990.967;0.0;2990.967;2990.967;0.0;8.247;8.247;0.0;0.0;400.856;0.0;400.856;0.0;3400.07
ZEITGES-2015;HC-HC512;0.0;0.0;0.0;0.0;0.0;18.265;18.265;0.0;0.0;887.777;887.777;0.0;0.0;906.041
ZEITGES-2015;HC-HC513;0.0;0.0;0.0;0.0;0.0;1.635;1.635;0.0;0.0;79.491;79.491;0.0;0.0;81.126
ZEITGES-2015;HC-HC52;649.241;0.0;649.241;649.241;0.0;113.376;113.376;0.0;0.0;989.362;981.367;7.995;0.0;1751.979
ZEITGES-2015;HC-HC71;64.763;64.763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.763
ZEITGES-2015;HC-HC72;736.693;34.303;702.39;702.39;0.0;648.483;648.483;0.0;0.0;0.0;0.0;0.0;0.0;1385.177
ZEITGES-2015;HC-ALLE_HC;26433.117;10712.399;15720.718;15720.718;0.0;2445.168;1812.894;559.209;73.065;6814.061;6059.904;754.157;0.0;35692.347
ZEITGES-2016;HC-HC1-HC2;17514.438;6437.355;11077.084;11077.084;0.0;1230.16;1034.891;195.269;0.0;3082.144;2770.602;311.542;0.0;21826.742
ZEITGES-2016;HC-HC3;4019.216;4008.562;10.655;10.655;0.0;95.505;0.0;95.505;0.0;1422.126;1422.126;0.0;0.0;5536.848
ZEITGES-2016;HC-HC4;746.17;134.052;612.118;612.118;0.0;251.623;13.23;238.393;0.0;119.969;108.38;11.588;0.0;1117.761
ZEITGES-2016;HC-HC5;3703.022;0.0;3703.022;3703.022;0.0;155.792;155.792;0.0;0.0;2377.353;1975.824;401.529;0.0;6236.167
ZEITGES-2016;HC-HC6;571.035;393.507;177.528;177.528;0.0;98.725;2.85;17.174;78.702;122.396;122.396;0.0;0.0;792.156
ZEITGES-2016;HC-HC7;826.939;101.136;725.804;725.804;0.0;683.898;683.898;0.0;0.0;0.0;0.0;0.0;0.0;1510.837
ZEITGES-2016;HC-ALL_HC;27380.821;11074.611;16306.21;16306.21;0.0;2515.704;1890.661;546.341;78.702;7123.988;6399.328;724.659;0.0;37020.512
ZEITGES-2016;HC-HC1;15999.694;6267.634;9732.06;9732.06;0.0;1007.001;996.352;10.649;0.0;2390.444;2154.563;235.88;0.0;19397.139
ZEITGES-2016;HC-HC2;1514.744;169.721;1345.023;1345.023;0.0;223.159;38.539;184.62;0.0;691.7;616.038;75.662;0.0;2429.603
ZEITGES-2016;HC-HC11-HC21;10566.951;4846.872;5720.079;5720.079;0.0;1040.419;885.356;155.063;0.0;485.871;410.21;75.662;0.0;12093.242
ZEITGES-2016;HC-HC11;9368.383;4780.9;4587.483;4587.483;0.0;853.565;847.523;6.042;0.0;235.376;235.376;0.0;0.0;10457.324
ZEITGES-2016;HC-HC21;1198.568;65.972;1132.596;1132.596;0.0;186.854;37.833;149.021;0.0;250.496;174.834;75.662;0.0;1635.917
ZEITGES-2016;HC-HC12-HC22;356.841;196.977;159.864;159.864;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;357.841
ZEITGES-2016;HC-HC12;356.841;196.977;159.864;159.864;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;357.841
ZEITGES-2016;HC-HC13-HC23;6568.913;1390.86;5178.053;5178.053;0.0;189.741;149.535;40.206;0.0;2595.272;2359.392;235.88;0.0;9353.926
ZEITGES-2016;HC-HC13;6252.736;1287.111;4965.625;4965.625;0.0;153.436;148.829;4.606;0.0;2154.068;1918.188;235.88;0.0;8560.24
ZEITGES-2016;HC-HC131;1348.359;114.1;1234.259;1234.259;0.0;50.231;50.231;0.0;0.0;299.667;250.021;49.646;0.0;1698.258
ZEITGES-2016;HC-HC132;987.298;50.221;937.078;937.078;0.0;37.87;37.87;0.0;0.0;1132.598;1017.61;114.988;0.0;2157.766
ZEITGES-2016;HC-HC133;3780.113;1079.286;2700.827;2700.827;0.0;60.728;60.728;0.0;0.0;533.096;463.545;69.551;0.0;4373.937
ZEITGES-2016;HC-HC139;136.966;43.504;93.462;93.462;0.0;4.606;0.0;4.606;0.0;188.707;187.011;1.696;0.0;330.279
ZEITGES-2016;HC-HC23;316.176;103.749;212.428;212.428;0.0;36.305;0.706;35.599;0.0;441.204;441.204;0.0;0.0;793.686
ZEITGES-2016;HC-HC14-HC24;21.734;2.646;19.088;19.088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.734
ZEITGES-2016;HC-HC14;21.734;2.646;19.088;19.088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.734
ZEITGES-2016;HC-HC31;1640.972;1640.972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1240.768;1240.768;0.0;0.0;2881.74
ZEITGES-2016;HC-HC32;44.17;44.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.17
ZEITGES-2016;HC-HC34;2334.074;2323.419;10.655;10.655;0.0;95.505;0.0;95.505;0.0;181.358;181.358;0.0;0.0;2610.938
ZEITGES-2016;HC-HC41;174.189;0.102;174.088;174.088;0.0;6.118;6.118;0.0;0.0;38.61;38.61;0.0;0.0;218.917
ZEITGES-2016;HC-HC42;202.445;0.098;202.347;202.347;0.0;7.112;7.112;0.0;0.0;44.877;44.877;0.0;0.0;254.434
ZEITGES-2016;HC-HC43;369.536;133.852;235.683;235.683;0.0;238.393;0.0;238.393;0.0;36.482;24.894;11.588;0.0;644.41
ZEITGES-2016;HC-HC51;3005.698;0.0;3005.698;3005.698;0.0;31.458;31.458;0.0;0.0;1392.402;998.192;394.21;0.0;4429.558
ZEITGES-2016;HC-HC511;3005.698;0.0;3005.698;3005.698;0.0;8.906;8.906;0.0;0.0;394.21;0.0;394.21;0.0;3408.814
ZEITGES-2016;HC-HC512;0.0;0.0;0.0;0.0;0.0;20.903;20.903;0.0;0.0;925.193;925.193;0.0;0.0;946.095
ZEITGES-2016;HC-HC513;0.0;0.0;0.0;0.0;0.0;1.649;1.649;0.0;0.0;72.999;72.999;0.0;0.0;74.648
ZEITGES-2016;HC-HC52;697.324;0.0;697.324;697.324;0.0;124.334;124.334;0.0;0.0;984.952;977.633;7.319;0.0;1806.609
ZEITGES-2016;HC-HC71;67.704;67.704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.704
ZEITGES-2016;HC-HC72;759.235;33.431;725.804;725.804;0.0;683.898;683.898;0.0;0.0;0.0;0.0;0.0;0.0;1443.133
ZEITGES-2016;HC-ALLE_HC;27380.821;11074.611;16306.21;16306.21;0.0;2515.704;1890.661;546.341;78.702;7123.988;6399.328;724.659;0.0;37020.512
ZEITGES-2017;HC-HC1-HC2;18248.736;6729.275;11519.461;11519.461;0.0;1289.082;1078.771;210.311;0.0;3107.655;2798.22;309.435;0.0;22645.473
ZEITGES-2017;HC-HC3;4070.85;4060.589;10.261;10.261;0.0;110.767;0.0;110.767;0.0;1518.68;1518.68;0.0;0.0;5700.296
ZEITGES-2017;HC-HC4;762.984;134.145;628.84;628.84;0.0;256.702;14.07;242.632;0.0;120.847;108.27;12.576;0.0;1140.533
ZEITGES-2017;HC-HC5;3868.601;0.0;3868.601;3868.601;0.0;170.961;170.961;0.0;0.0;2481.167;2080.822;400.345;0.0;6520.729
ZEITGES-2017;HC-HC6;598.904;406.499;192.405;192.405;0.0;105.0;3.445;16.899;84.656;117.621;117.621;0.0;0.0;821.525
ZEITGES-2017;HC-HC7;839.461;105.487;733.975;733.975;0.0;686.611;686.611;0.0;0.0;0.0;0.0;0.0;0.0;1526.072
ZEITGES-2017;HC-ALL_HC;28389.536;11435.994;16953.542;16953.542;0.0;2619.123;1953.858;580.609;84.656;7345.969;6623.612;722.357;0.0;38354.628
ZEITGES-2017;HC-HC1;16650.207;6547.147;10103.06;10103.06;0.0;1054.033;1040.25;13.783;0.0;2387.74;2159.8;227.94;0.0;20091.981
ZEITGES-2017;HC-HC2;1598.529;182.128;1416.401;1416.401;0.0;235.049;38.522;196.527;0.0;719.915;638.419;81.495;0.0;2553.492
ZEITGES-2017;HC-HC11-HC21;10897.149;4991.573;5905.576;5905.576;0.0;1089.764;919.519;170.245;0.0;466.433;384.938;81.495;0.0;12453.346
ZEITGES-2017;HC-HC11;9633.691;4917.312;4716.379;4716.379;0.0;889.786;881.765;8.021;0.0;203.392;203.392;0.0;0.0;10726.869
ZEITGES-2017;HC-HC21;1263.457;74.261;1189.196;1189.196;0.0;199.978;37.754;162.224;0.0;263.042;181.546;81.495;0.0;1726.477
ZEITGES-2017;HC-HC12-HC22;413.248;226.324;186.924;186.924;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;414.248
ZEITGES-2017;HC-HC12;413.248;226.324;186.924;186.924;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;414.248
ZEITGES-2017;HC-HC13-HC23;6914.567;1507.816;5406.751;5406.751;0.0;199.318;159.252;40.066;0.0;2640.221;2412.282;227.94;0.0;9754.107
ZEITGES-2017;HC-HC13;6579.496;1399.949;5179.547;5179.547;0.0;164.247;158.485;5.762;0.0;2183.348;1955.409;227.94;0.0;8927.091
ZEITGES-2017;HC-HC131;1401.682;126.225;1275.458;1275.458;0.0;54.229;54.229;0.0;0.0;304.079;256.02;48.059;0.0;1759.99
ZEITGES-2017;HC-HC132;997.171;55.571;941.6;941.6;0.0;37.546;37.546;0.0;0.0;1169.325;1058.739;110.586;0.0;2204.043
ZEITGES-2017;HC-HC133;4033.425;1172.469;2860.956;2860.956;0.0;66.71;66.71;0.0;0.0;517.92;450.185;67.736;0.0;4618.055
ZEITGES-2017;HC-HC139;147.217;45.684;101.533;101.533;0.0;5.762;0.0;5.762;0.0;192.024;190.465;1.559;0.0;345.004
ZEITGES-2017;HC-HC23;335.071;107.867;227.204;227.204;0.0;35.071;0.768;34.303;0.0;456.873;456.873;0.0;0.0;827.015
ZEITGES-2017;HC-HC14-HC24;23.773;3.563;20.21;20.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.773
ZEITGES-2017;HC-HC14;23.773;3.563;20.21;20.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.773
